"","blue_band_sf_mean","blue_band_sf_sd","green_band_sf_mean","green_band_sf_sd","red_band_sf_mean","red_band_sf_sd","nearinf_band_sf_mean","nearinf_sf_sd","shinf_band_sf_mean","shinf_sf_sd","shinf2_band_sf_mean","shinf2_sf_sd","bright_band_sf_mean","bright_sf_sd","npv","pv","bs"
"1914",0.0700777777777778,0.00135464450258934,0.115733333333333,0.00233142779333943,0.162477777777778,0.00324269359150622,0.272366666666667,0.00403154230206423,0.310988888888889,0.00264425769648865,0.204322222222222,0.00194466665396876,0.299411111111111,3.142696816981e-05,0.87,0,0.13
"1915",0.0869333333333333,0.00052068331172711,0.124844444444444,0.00106782344682069,0.170277777777778,0.00211280633690938,0.241544444444444,0.00366124177814393,0.310288888888889,0.00188234159401278,0.204988888888889,0.00107852207976577,0.298722222222222,6.28539360762022e-05,0.997,0.003,0
"1916",0.0505,0.00242441287279576,0.0735222222222222,0.00228996738345427,0.0986333333333333,0.00298254179443567,0.174711111111111,0.00383186767471716,0.2731,0.00413548331180555,0.197733333333333,0.00393107279674815,0.3001,0,0.842864347826087,0.0952644897959184,0.0644
"1917",0.0525444444444444,0.00110966572655513,0.0760555555555555,0.00242904238612257,0.104211111111111,0.00545862099892231,0.180444444444444,0.0074202592214546,0.279111111111111,0.00740396957260807,0.204055555555555,0.00960313734742881,0.300133333333333,4.71404520791032e-05,0.842864347826087,0.0952644897959184,0.0644
"1918",0.0853333333333333,0.00210502045384626,0.127055555555556,0.00458696489125217,0.184044444444444,0.00755617644507708,0.2679,0.00728468713581213,0.329666666666667,0.00812745689349107,0.214877777777778,0.00326727129702928,0.311311111111111,0.000723332479949966,0.84,0.003,0.156
"1919",0.0865222222222222,0.00223148071307819,0.118344444444444,0.00264327705325164,0.152555555555556,0.00161871767568717,0.206133333333333,0.002887136220471,0.319477777777778,0.00154040238449866,0.265166666666667,0.00383173879879908,0.304788888888889,0.000207869854838475,0.516,0.043,0.44
"1920",0.0817888888888889,0.00133120200023596,0.1139,0.00192642443690665,0.142655555555556,0.00273825212341009,0.216033333333333,0.00440252452829308,0.321688888888889,0.00511521574313076,0.244955555555555,0.0048025713277396,0.302011111111111,3.142696816981e-05,0.694,0.083,0.223
"1921",0.0823111111111111,0.00165559284074349,0.114744444444444,0.002967270017714,0.145066666666667,0.00454777112685129,0.218422222222222,0.00671942090391329,0.3251,0.00406502699184697,0.248644444444444,0.00415026401064156,0.302055555555556,4.96903995185064e-05,0.694,0.083,0.223
"1922",0.065,0.00196581902637156,0.100366666666667,0.00310268700752536,0.128922222222222,0.00437918759025207,0.202833333333333,0.00618528720252971,0.303133333333333,0.00660673057486749,0.229144444444444,0.00624252639581692,0.301433333333333,9.42809041582063e-05,0.629611,0.122139,0.24825
"1923",0.0643111111111111,0.000980299777782849,0.0990888888888889,0.0015190965476186,0.126644444444444,0.00216030404810218,0.197944444444444,0.00250781494581857,0.298322222222222,0.00353829141999862,0.227277777777778,0.00302242646368632,0.301555555555555,0.000116534316471243,0.629611,0.122139,0.24825
